hyb,ch,x,y,z,int,sum_3x3_int_ch1,sum_3x3_int_ch2,ratio
12,1,1777.0,617.0,0.0,12919,12919,131,0.9899616858237548
12,1,526.0,1930.0,0.0,13392,13392,131,0.9903128004141093
12,1,676.0,1955.0,0.0,12351,12351,132,0.9894256188416246
12,1,360.0,1959.0,0.0,9965,9965,120,0.9881011403073872
12,1,1688.0,1232.0,0.0,12759,12759,127,0.9901443426975012
12,1,1246.0,488.0,0.0,9245,9245,128,0.9863437533340446
12,1,1085.0,1678.0,0.0,10963,10963,108,0.9902447836690452
12,1,110.0,990.0,0.0,10372,10372,120,0.988562714449104
12,1,1266.0,1066.0,0.0,10541,10541,129,0.9879100281162136
12,1,514.0,1564.0,0.0,11174,11174,142,0.987451396253093
12,1,1920.0,626.0,0.0,10950,10950,115,0.9896068685042928
12,1,589.0,552.0,0.0,11571,11571,131,0.9888053324218082
12,1,1112.0,1594.0,0.0,11837,11837,142,0.9881459220302196
12,1,1450.0,1370.0,0.0,10133,10133,135,0.9868523568367744
12,1,426.0,954.0,0.0,13420,13420,148,0.9890919811320755
12,1,1662.0,1274.0,0.0,10285,10285,122,0.9882771211684444
12,1,528.0,547.0,0.0,9946,9946,144,0.9857284440039643
12,1,1726.0,1810.0,0.0,11518,11518,168,0.9856238233784015
12,1,627.0,1888.0,0.0,10156,10156,131,0.9872654807038009
12,1,1092.0,973.0,0.0,12783,12783,138,0.989319712096587
12,1,1600.0,1018.0,0.0,12470,12470,163,0.9870972848887833
12,1,1309.0,982.0,0.0,11342,11342,113,0.9901353120907901
12,1,650.0,534.0,0.0,10695,10695,120,0.9889042995839112
12,1,809.0,1445.0,0.0,11185,11185,121,0.989297718025827
12,1,451.0,1393.0,0.0,11328,11328,126,0.9889994761655317
12,1,1557.0,1933.0,0.0,10754,10754,135,0.9876021673248232
12,1,951.0,1118.0,0.0,9607,9607,136,0.9860412603920764
12,1,779.0,1013.0,0.0,10629,10629,144,0.9866332497911445
12,1,1202.0,1503.0,0.0,11906,11906,120,0.9900216198237153
12,1,618.0,1950.0,0.0,9979,9979,134,0.9867497280727776
12,1,525.0,960.0,0.0,12765,12765,129,0.9899953466728711
12,1,760.0,1963.0,0.0,10479,10479,131,0.9876531573986805
12,1,1196.0,973.0,0.0,13969,13969,142,0.9899369286372334
12,1,439.0,1281.0,0.0,10853,10853,146,0.9867260660060005
12,1,951.0,1213.0,0.0,10459,10459,146,0.9862329090051862
12,1,1406.0,1950.0,0.0,13854,13854,135,0.9903495603688612
12,1,560.0,1929.0,0.0,11665,11665,151,0.9872207176709547
12,1,197.0,1916.0,0.0,10876,10876,133,0.9879189753837769
12,1,520.0,2033.0,0.0,11561,11561,131,0.9887957577830996
12,1,1600.0,1970.0,0.0,9986,9986,137,0.9864664625111133
12,1,730.0,980.0,0.0,11452,11452,134,0.9884343172794753
12,1,569.0,1569.0,0.0,12873,12873,134,0.9896978550011533
12,1,1142.0,511.0,0.0,11717,11717,121,0.9897786788308836
12,1,924.0,1064.0,0.0,13404,13404,143,0.9894441573780173
12,1,1564.0,1878.0,0.0,10473,10473,123,0.9883918459796149
12,1,1767.0,548.0,0.0,9399,9399,125,0.9868752624947501
12,1,1432.0,1243.0,0.0,13311,13311,147,0.9890771288452965
12,1,1440.0,1352.0,0.0,13540,13540,144,0.9894767611809413
12,1,1292.0,1486.0,0.0,11341,11341,154,0.9866028708133971
12,1,289.0,976.0,0.0,11866,11866,127,0.9894104894521805
12,1,390.0,957.0,0.0,11229,11229,140,0.987685812296596
12,1,595.0,1233.0,0.0,10485,10485,126,0.9881255301102629
12,1,1249.0,1607.0,0.0,11522,11522,133,0.9885885885885886
12,1,584.0,735.0,0.0,11453,11453,127,0.9890328151986183
12,1,1339.0,1782.0,0.0,10402,10402,140,0.9867197875166003
12,1,117.0,1352.0,0.0,13442,13442,143,0.9894736842105263
12,1,938.0,977.0,0.0,10856,10856,125,0.9886167015754485
12,1,1014.0,1245.0,0.0,11919,11919,137,0.9886363636363636
12,1,1043.0,95.0,0.0,13638,13638,122,0.9911337209302326
12,1,1276.0,534.0,0.0,10376,10376,120,0.9885670731707317
12,1,1636.0,886.0,0.0,12470,12470,123,0.9902326689430636
12,1,729.0,1966.0,0.0,13160,13160,127,0.9904417852035825
12,1,144.0,991.0,0.0,10414,10414,130,0.987670713201821
12,1,1719.0,618.0,0.0,11598,11598,118,0.9899283031751451
12,1,370.0,991.0,0.0,10852,10852,115,0.9895139965350597
12,1,1292.0,1653.0,0.0,12893,12893,136,0.9895617468723616
12,1,1471.0,632.0,0.0,10695,10695,130,0.9879907621247113
12,1,1479.0,395.0,0.0,10998,10998,144,0.9870759289176091
12,1,1099.0,1347.0,0.0,10041,10041,139,0.9863457760314341
12,1,1329.0,1600.0,0.0,12830,12830,145,0.9888246628131021
12,1,521.0,1270.0,0.0,11386,11386,140,0.9878535484990456
12,1,1094.0,94.0,0.0,12979,12979,142,0.9891776541422148
12,1,209.0,1737.0,0.0,13117,13117,127,0.990410752038659
12,1,1988.0,576.0,0.0,11517,11517,142,0.9878205678016982
12,1,1133.0,527.0,0.0,10382,10382,127,0.9879151203730137
12,1,2021.0,466.0,0.0,12158,12158,140,0.988616035127663
12,1,1453.0,1158.0,0.0,10975,10975,126,0.9886496712007927
12,1,1323.0,1400.0,0.0,10032,10032,142,0.9860428543345784
12,1,459.0,1166.0,0.0,10747,10747,135,0.9875941922440727
12,1,1457.0,935.0,0.0,10881,10881,123,0.9888222464558343
12,1,1423.0,961.0,0.0,10142,10142,115,0.9887881446816809
12,1,1028.0,102.0,0.0,10993,10993,117,0.9894689468946894
12,1,1352.0,1302.0,0.0,10204,10204,137,0.98675176481965
12,1,221.0,1201.0,0.0,10966,10966,126,0.9886404615939416
12,1,523.0,1980.0,0.0,11945,11945,144,0.9880883447762429
12,1,312.0,972.0,0.0,12240,12240,160,0.9870967741935484
12,1,711.0,1799.0,0.0,12705,12705,131,0.9897943284512309
12,1,1752.0,1750.0,0.0,11824,11824,134,0.9887941127278809
12,1,1049.0,1138.0,0.0,9880,9880,127,0.9873088837813531
12,1,760.0,960.0,0.0,14017,14017,163,0.9885049365303245
12,1,1232.0,1487.0,0.0,14111,14111,142,0.9900371851540026
12,1,1219.0,1839.0,0.0,12593,12593,140,0.9890049477735019
12,1,1660.0,893.0,0.0,10829,10829,152,0.9861579091157454
12,1,185.0,1063.0,0.0,10073,10073,148,0.9855200078270228
12,1,1353.0,765.0,0.0,9895,9895,121,0.9879193290734825
12,1,1188.0,968.0,0.0,11361,11361,129,0.9887728459530026
12,1,839.0,1969.0,0.0,12693,12693,131,0.989784778540237
12,1,947.0,1788.0,0.0,11191,11191,118,0.9895658325227695
12,1,1918.0,976.0,0.0,11526,11526,124,0.9893562231759656
12,1,496.0,945.0,0.0,12038,12038,127,0.9895602137279079
12,1,1314.0,1958.0,0.0,10643,10643,142,0.986833565136764
12,1,1832.0,622.0,0.0,12607,12607,137,0.9892498430634024
12,1,505.0,1871.0,0.0,11075,11075,126,0.9887510043746094
12,1,192.0,1894.0,0.0,12105,12105,143,0.9883246244284781
12,1,1268.0,1582.0,0.0,11484,11484,126,0.9891472868217054
12,1,577.0,969.0,0.0,10264,10264,127,0.9877778847079203
12,1,1643.0,529.0,0.0,9702,9702,135,0.9862763037511436
12,1,1345.0,1617.0,0.0,10274,10274,117,0.9887402559907612
12,1,1329.0,1867.0,0.0,11421,11421,134,0.9884032886196452
12,1,1344.0,467.0,0.0,10695,10695,117,0.9891786903440621
12,1,1349.0,1085.0,0.0,10775,10775,143,0.9869023630701593
12,1,821.0,2044.0,0.0,11018,11018,121,0.9891372654636862
12,1,1361.0,634.0,0.0,12009,12009,126,0.9896168108776267
12,1,1942.0,619.0,0.0,11265,11265,132,0.9884180047380889
12,1,653.0,1256.0,0.0,10118,10118,124,0.9878929896504589
12,1,707.0,1185.0,0.0,9951,9951,152,0.9849549638721172
12,1,1169.0,1776.0,0.0,9927,9927,115,0.9885480979884486
12,1,1200.0,568.0,0.0,10752,10752,123,0.9886896551724138
12,1,343.0,983.0,0.0,10684,10684,137,0.9873394325847888
12,1,1132.0,458.0,0.0,11098,11098,117,0.9895675434685689
12,1,907.0,1835.0,0.0,9487,9487,122,0.9873035695701946
12,1,543.0,403.0,0.0,9417,9417,130,0.9863831570126741
12,1,1197.0,1057.0,0.0,10343,10343,122,0.9883420926899188
12,1,1372.0,660.0,0.0,8985,8985,113,0.987579687843482
12,1,1412.0,984.0,0.0,10239,10239,113,0.9890842349304482
12,1,941.0,969.0,0.0,10808,10808,145,0.9867616178216014
12,1,503.0,1989.0,0.0,11598,11598,140,0.988072925540978
12,1,555.0,1000.0,0.0,13000,13000,134,0.9897974722095325
12,1,715.0,913.0,0.0,10542,10542,142,0.9867090977162112
12,1,813.0,1566.0,0.0,11689,11689,128,0.9891681475839892
12,1,1307.0,1539.0,0.0,11427,11427,131,0.9886658591451808
12,1,1246.0,1755.0,0.0,9897,9897,160,0.9840906831062941
12,1,689.0,1354.0,0.0,12288,12288,132,0.9893719806763285
12,1,1369.0,1280.0,0.0,10058,10058,114,0.9887927644514353
12,1,1794.0,1708.0,0.0,11205,11205,158,0.9860952213323946
12,1,1132.0,1333.0,0.0,11048,11048,115,0.9896981098271074
12,1,824.0,1402.0,0.0,10873,10873,132,0.9880054520672422
12,1,1367.0,1884.0,0.0,11856,11856,141,0.9882470617654414
12,1,1825.0,1025.0,0.0,10871,10871,163,0.9852274787021932
12,1,1286.0,1650.0,0.0,13102,13102,135,0.9898013144972426
12,1,1228.0,548.0,0.0,11041,11041,129,0.9884512085944495
12,1,1767.0,1752.0,0.0,12543,12543,129,0.9898200757575758
12,1,455.0,1713.0,0.0,13034,13034,144,0.9890726969191076
12,1,957.0,1090.0,0.0,12010,12010,141,0.9883960167887417
12,1,721.0,1790.0,0.0,12110,12110,128,0.9895407746363785
12,1,1845.0,1722.0,0.0,10570,10570,126,0.9882198952879581
12,1,1118.0,1381.0,0.0,10799,10799,128,0.9882858973185686
12,1,1083.0,1444.0,0.0,12520,12520,156,0.9876932786367939
12,1,849.0,1805.0,0.0,9551,9551,118,0.9877960492294964
12,1,1051.0,397.0,0.0,10104,10104,110,0.9892304679851185
12,1,1380.0,1752.0,0.0,10369,10369,140,0.9866780854505662
12,1,1529.0,1981.0,0.0,11513,11513,148,0.9873081210873853
12,1,1336.0,1999.0,0.0,11806,11806,114,0.9904362416107383
12,1,1224.0,1602.0,0.0,10651,10651,133,0.9876669139465876
12,1,1272.0,1084.0,0.0,13093,13093,129,0.9902435335047648
12,1,1419.0,1774.0,0.0,10473,10473,119,0.9887651057401813
12,1,487.0,833.0,0.0,10064,10064,115,0.9887022300815405
12,1,680.0,969.0,0.0,10703,10703,127,0.9882733148661127
12,1,563.0,1369.0,0.0,10018,10018,120,0.9881633458275794
12,1,573.0,989.0,0.0,10015,10015,127,0.987477815026622
12,1,990.0,1266.0,0.0,10455,10455,140,0.9867862199150542
12,1,698.0,1130.0,0.0,10231,10231,151,0.9854555962242343
12,1,699.0,854.0,0.0,11041,11041,134,0.9880089485458613
12,1,639.0,1191.0,0.0,10549,10549,147,0.9862565445026178
12,1,1171.0,818.0,0.0,12029,12029,142,0.988332922520746
12,1,426.0,1276.0,0.0,12474,12474,122,0.9903143855192125
12,1,1167.0,1370.0,0.0,9112,9112,147,0.9841235554595529
12,1,1533.0,1878.0,0.0,10692,10692,127,0.9882613919955634
12,1,1833.0,772.0,0.0,9943,9943,129,0.9871922160444797
12,1,610.0,558.0,0.0,10583,10583,125,0.9883264848711244
12,1,1838.0,1070.0,0.0,11055,11055,131,0.9882889325943143
12,1,692.0,1043.0,0.0,10987,10987,140,0.9874179922710524
12,1,728.0,1203.0,0.0,11246,11246,140,0.9877041981380643
12,1,1189.0,1863.0,0.0,10757,10757,136,0.9875149178371431
12,1,1382.0,1102.0,0.0,10060,10060,137,0.9865646758850642
12,1,433.0,1824.0,0.0,9652,9652,120,0.9877200163733115
12,1,1189.0,101.0,0.0,10973,10973,137,0.9876687668766877
12,1,520.0,884.0,0.0,11566,11566,131,0.9888005471488416
12,1,585.0,1017.0,0.0,11985,11985,137,0.98869823461475
12,1,1397.0,466.0,0.0,10888,10888,126,0.9885600145269656
12,1,575.0,1019.0,0.0,11523,11523,136,0.9883351916974011
12,1,1116.0,460.0,0.0,10427,10427,124,0.9882475594730358
12,1,1402.0,1279.0,0.0,12408,12408,132,0.9894736842105263
12,1,490.0,2033.0,0.0,13696,13696,138,0.9900245771288131
12,1,1361.0,1943.0,0.0,10654,10654,125,0.988403376936636
12,1,1474.0,726.0,0.0,9933,9933,127,0.9873757455268389
12,1,1402.0,1753.0,0.0,11323,11323,133,0.9883903631284916
12,1,1187.0,634.0,0.0,9777,9777,122,0.9876755227800788
12,1,209.0,1258.0,0.0,9785,9785,137,0.9861922999395283
12,1,1437.0,709.0,0.0,10345,10345,128,0.9877780960565263
12,1,636.0,903.0,0.0,10162,10162,121,0.9882330059321209
12,1,852.0,728.0,0.0,10071,10071,108,0.9893899204244032
12,1,1100.0,1002.0,0.0,11485,11485,124,0.9893186320957877
12,1,341.0,945.0,0.0,12227,12227,130,0.989479647163551
12,1,685.0,616.0,0.0,9205,9205,112,0.9879789631855748
12,1,152.0,970.0,0.0,10465,10465,131,0.9876368440921103
12,1,525.0,1330.0,0.0,10576,10576,129,0.9879495562821111
12,1,575.0,1481.0,0.0,9962,9962,121,0.9879996032926708
12,1,910.0,1395.0,0.0,13104,13104,132,0.9900271985494107
12,1,1199.0,825.0,0.0,13008,13008,124,0.9905574169966495
12,1,1433.0,616.0,0.0,11606,11606,128,0.989091528890404
12,1,1090.0,1305.0,0.0,9577,9577,127,0.9869126133553174
12,1,1146.0,80.0,0.0,10499,10499,117,0.9889788997739262
12,1,561.0,1261.0,0.0,10272,10272,130,0.9875024033839647
12,1,859.0,1359.0,0.0,13510,13510,127,0.9906871012686075
12,1,479.0,919.0,0.0,12561,12561,156,0.9877329558858221
12,1,356.0,968.0,0.0,12495,12495,122,0.9903305064595387
12,1,813.0,1738.0,0.0,11519,11519,117,0.9899449982811963
12,1,778.0,1720.0,0.0,10794,10794,122,0.9888237449615244
12,1,1409.0,1823.0,0.0,11298,11298,128,0.9887974794328724
12,1,1035.0,939.0,0.0,10799,10799,135,0.987653191878544
12,1,1699.0,1843.0,0.0,9335,9335,114,0.9879352312414013
12,1,1124.0,1308.0,0.0,11536,11536,139,0.9880942184154176
12,1,2036.0,503.0,0.0,10808,10808,114,0.9895623512177257
12,1,301.0,946.0,0.0,11464,11464,133,0.9885315167715789
12,1,560.0,1067.0,0.0,11315,11315,127,0.9889005418633106
12,1,886.0,1013.0,0.0,8774,8774,124,0.9860642841087885
12,1,598.0,1029.0,0.0,10651,10651,121,0.9887671741552172
12,1,551.0,2018.0,0.0,9941,9941,127,0.9873857767183154
12,1,208.0,1830.0,0.0,12360,12360,133,0.9893540382614264
12,1,649.0,1390.0,0.0,9880,9880,117,0.988296488946684
12,1,453.0,1359.0,0.0,10647,10647,141,0.9869299221357063
12,1,505.0,414.0,0.0,9377,9377,124,0.9869487422376592
12,1,509.0,1935.0,0.0,11297,11297,154,0.9865513928914506
12,1,1288.0,1570.0,0.0,12253,12253,133,0.9892620700791216
12,1,1246.0,882.0,0.0,10419,10419,134,0.9873021889510092
12,1,523.0,2041.0,0.0,10767,10767,120,0.9889776798015982
12,1,1068.0,249.0,0.0,9829,9829,125,0.9874422342776773
12,1,709.0,1228.0,0.0,9998,9998,124,0.9877494566291247
12,1,841.0,814.0,0.0,11009,11009,123,0.9889507725476105
12,1,1206.0,1853.0,0.0,10003,10003,131,0.9870732188671798
12,1,511.0,1397.0,0.0,11078,11078,123,0.9890188376037854
12,1,923.0,1221.0,0.0,8997,8997,139,0.9847854640980735
12,1,729.0,2004.0,0.0,11051,11051,127,0.9886383968509572
12,1,1109.0,980.0,0.0,11649,11649,128,0.9891313577311709
12,1,794.0,1976.0,0.0,10022,10022,113,0.9888505180069067
12,1,729.0,1938.0,0.0,11631,11631,133,0.9886943216592996
12,1,1739.0,254.0,0.0,10907,10907,130,0.9882214369846879
12,1,726.0,867.0,0.0,12650,12650,140,0.9890539483971853
12,1,1420.0,403.0,0.0,10770,10770,131,0.9879827538757913
12,1,1341.0,1564.0,0.0,10388,10388,172,0.9837121212121213
12,1,708.0,1752.0,0.0,10678,10678,152,0.9859649122807017
12,1,1195.0,473.0,0.0,10226,10226,129,0.9875422501207146
12,1,528.0,1154.0,0.0,9492,9492,122,0.9873101726648638
12,1,949.0,1273.0,0.0,10795,10795,167,0.984765553731071
12,1,1373.0,1795.0,0.0,10250,10250,131,0.9873807918312302
12,1,778.0,1937.0,0.0,10698,10698,113,0.989547682915549
12,1,40.0,954.0,0.0,10623,10623,111,0.9896590273896031
12,1,1572.0,932.0,0.0,10300,10300,138,0.9867790764514275
12,1,941.0,998.0,0.0,10737,10737,141,0.9870380584666298
12,1,1353.0,1685.0,0.0,11569,11569,126,0.9892261650277897
12,1,603.0,1047.0,0.0,10514,10514,139,0.9869520322913733
12,1,1042.0,226.0,0.0,11655,11655,112,0.9904818560380726
12,1,1794.0,1737.0,0.0,13034,13034,127,0.9903502773345491
12,1,742.0,898.0,0.0,10763,10763,140,0.9871594973860406
12,1,256.0,963.0,0.0,12560,12560,125,0.9901458415451321
12,1,735.0,601.0,0.0,10076,10076,130,0.987262394669802
12,1,1694.0,1267.0,0.0,11364,11364,110,0.9904131078961129
12,1,619.0,1206.0,0.0,9721,9721,122,0.987605404856243
12,1,1674.0,1890.0,0.0,8542,8542,123,0.985804962492787
12,1,1125.0,897.0,0.0,10093,10093,131,0.9871870109546166
12,1,1358.0,1114.0,0.0,10363,10363,138,0.9868583944386249
12,1,1443.0,1114.0,0.0,9557,9557,119,0.9877015295576684
12,1,227.0,1909.0,0.0,9749,9749,114,0.9884416506134036
12,1,619.0,971.0,0.0,9664,9664,121,0.9876341338783853
12,1,1494.0,661.0,0.0,12657,12657,134,0.9895238839809241
12,1,1190.0,1517.0,0.0,10893,10893,131,0.9881168359941945
12,1,1401.0,1803.0,0.0,9752,9752,125,0.9873443353244913
12,1,1306.0,1647.0,0.0,13953,13953,183,0.9870543293718166
12,1,703.0,2001.0,0.0,11334,11334,138,0.9879707112970711
12,1,699.0,482.0,0.0,10617,10617,122,0.9886395381320421
12,1,1399.0,668.0,0.0,9773,9773,123,0.987570735650768
12,1,963.0,1818.0,0.0,9892,9892,131,0.986930060860022
12,1,1112.0,928.0,0.0,9148,9148,122,0.9868392664509169
12,1,516.0,1749.0,0.0,9979,9979,146,0.9855802469135803
12,1,278.0,1687.0,0.0,12384,12384,135,0.9892163910855499
12,1,1096.0,930.0,0.0,10176,10176,130,0.9873859887444207
12,1,1622.0,486.0,0.0,10591,10591,131,0.9877821301995896
12,1,1580.0,1078.0,0.0,11160,11160,126,0.988835725677831
12,1,1822.0,290.0,0.0,11539,11539,146,0.9875053487376979
12,1,141.0,1292.0,0.0,9033,9033,128,0.9860277262307608
12,1,821.0,836.0,0.0,9747,9747,119,0.987938374214474
12,1,1212.0,957.0,0.0,9553,9553,114,0.9882073031964415
12,1,1277.0,351.0,0.0,10057,10057,114,0.9887916625700521
12,1,610.0,1920.0,0.0,9196,9196,140,0.9850042844901457
12,1,798.0,1532.0,0.0,10497,10497,121,0.9886042569222075
12,1,1220.0,1406.0,0.0,9980,9980,115,0.9886082218920258
12,1,1200.0,964.0,0.0,11603,11603,126,0.9892573961974593
12,1,57.0,1044.0,0.0,9918,9918,144,0.9856887298747764
12,1,1823.0,732.0,0.0,9884,9884,123,0.9877086039772159
12,1,451.0,1729.0,0.0,9874,9874,133,0.9867093034875587
12,1,1323.0,1656.0,0.0,13808,13808,145,0.9896079696122697
12,1,1661.0,1206.0,0.0,11874,11874,131,0.9890878800499792
12,1,196.0,1956.0,0.0,9426,9426,113,0.9881538945382116
12,1,1298.0,653.0,0.0,9588,9588,116,0.9880461665292662
12,1,1424.0,701.0,0.0,9645,9645,128,0.9869026910876906
12,1,5.0,1051.0,0.0,11685,11685,124,0.9894995342535354
12,1,704.0,1588.0,0.0,9604,9604,133,0.9863407620416966
12,1,117.0,1313.0,0.0,10446,10446,122,0.988455715367146
12,1,1128.0,98.0,0.0,12543,12543,126,0.9900544636514327
12,1,1390.0,459.0,0.0,9765,9765,111,0.9887606318347509
12,1,859.0,1384.0,0.0,12039,12039,135,0.9889107934943322
12,1,993.0,940.0,0.0,8562,8562,121,0.9860647241736727
12,1,938.0,1254.0,0.0,11837,11837,150,0.9874864436472846
12,1,201.0,1857.0,0.0,11912,11912,150,0.9875642513679324
12,1,786.0,836.0,0.0,10741,10741,129,0.988132474701012
12,1,1386.0,1738.0,0.0,11311,11311,114,0.9900218818380744
12,1,1621.0,546.0,0.0,10479,10479,138,0.9870019779598757
12,1,173.0,1911.0,0.0,10834,10834,118,0.9892257121986852
12,1,449.0,926.0,0.0,10327,10327,136,0.9870018159227755
12,1,849.0,2006.0,0.0,10777,10777,112,0.989714390669483
12,1,1618.0,1239.0,0.0,11300,11300,151,0.9868133787442145
12,1,1722.0,428.0,0.0,10141,10141,117,0.9885942678884773
12,1,1856.0,342.0,0.0,11509,11509,134,0.9884909387614876
12,1,226.0,1959.0,0.0,9781,9781,122,0.9876805008583257
12,1,1126.0,86.0,0.0,12513,12513,136,0.9892481619100324
12,1,1820.0,535.0,0.0,11480,11480,129,0.9888879317770695
12,1,852.0,1869.0,0.0,10916,10916,123,0.9888576863846363
12,1,2025.0,354.0,0.0,9583,9583,116,0.9880400041241365
12,1,846.0,1639.0,0.0,9890,9890,119,0.9881107003696673
12,1,1184.0,1235.0,0.0,9513,9513,124,0.9871329251841859
12,1,1214.0,609.0,0.0,9998,9998,121,0.9880422966696314
12,1,1278.0,1631.0,0.0,9884,9884,118,0.9882023595280944
12,1,1564.0,1188.0,0.0,9659,9659,137,0.986014699877501
12,1,811.0,1639.0,0.0,10914,10914,128,0.9884078971200869
12,1,1329.0,1804.0,0.0,10239,10239,131,0.9873674059787849
12,1,1110.0,58.0,0.0,9294,9294,126,0.986624203821656
12,1,705.0,1481.0,0.0,9825,9825,128,0.9871395559127901
12,1,735.0,1003.0,0.0,11050,11050,127,0.9886373803346157
12,1,1253.0,107.0,0.0,12695,12695,111,0.9913321880368577
12,1,1273.0,2008.0,0.0,8891,8891,133,0.985261524822695
12,1,1533.0,875.0,0.0,9434,9434,127,0.9867168706202281
12,1,640.0,1730.0,0.0,10724,10724,117,0.9892076376718015
12,1,1910.0,1691.0,0.0,9059,9059,123,0.9866042256588978
12,1,1116.0,1358.0,0.0,11912,11912,136,0.9887118193891102
12,1,1658.0,538.0,0.0,10606,10606,131,0.9877991990313868
12,1,1749.0,262.0,0.0,9651,9651,128,0.9869107270682074
12,1,1233.0,816.0,0.0,9787,9787,128,0.9870902672718104
12,1,1433.0,1331.0,0.0,10743,10743,134,0.9876804265882136
12,1,701.0,2032.0,0.0,12750,12750,130,0.9899068322981367
12,1,1190.0,113.0,0.0,10731,10731,133,0.9877577319587629
12,1,926.0,1039.0,0.0,13981,13981,177,0.9874982342138721
12,1,1579.0,1028.0,0.0,10209,10209,127,0.9877128482972136
12,1,1519.0,551.0,0.0,9682,9682,129,0.9868514932218938
12,1,824.0,1448.0,0.0,13537,13537,128,0.9906330040248811
12,1,800.0,1702.0,0.0,10817,10817,125,0.9885761286784865
12,1,1265.0,1095.0,0.0,11655,11655,113,0.9903976886471788
12,1,721.0,1341.0,0.0,11579,11579,133,0.9886441256830601
12,1,1126.0,359.0,0.0,9356,9356,116,0.9877533783783784
12,1,1534.0,846.0,0.0,9880,9880,115,0.9884942471235618
12,1,190.0,1735.0,0.0,12535,12535,151,0.9880971149298439
12,1,1760.0,1021.0,0.0,10241,10241,124,0.98803666184274
12,1,1860.0,250.0,0.0,10165,10165,167,0.9838366240805265
12,1,1452.0,724.0,0.0,11306,11306,129,0.9887188456493222
12,1,1208.0,1182.0,0.0,9524,9524,130,0.986534079138181
12,1,46.0,1167.0,0.0,10184,10184,127,0.9876830569294928
12,1,1152.0,534.0,0.0,10183,10183,133,0.9871074059713068
12,1,1462.0,590.0,0.0,8623,8623,135,0.9845855218086321
12,1,581.0,1175.0,0.0,10895,10895,137,0.9875815808556925
12,1,741.0,1321.0,0.0,8363,8363,125,0.9852733270499529
12,1,1017.0,1420.0,0.0,10073,10073,136,0.9866784210010775
12,1,183.0,1732.0,0.0,12891,12891,124,0.990472531694199
12,1,592.0,1037.0,0.0,10766,10766,146,0.9866202346041055
12,1,319.0,990.0,0.0,9807,9807,124,0.9875138455341859
12,1,491.0,2026.0,0.0,13205,13205,117,0.991217534904669
12,1,1240.0,1583.0,0.0,11324,11324,134,0.9883051143305988
12,1,1147.0,96.0,0.0,13608,13608,145,0.9894568457791028
12,1,649.0,809.0,0.0,11779,11779,124,0.9895824582038142
12,1,32.0,1023.0,0.0,12237,12237,129,0.9895681707908782
12,1,764.0,978.0,0.0,12381,12381,133,0.9893719034681158
12,1,816.0,1321.0,0.0,9356,9356,117,0.9876491079911327
12,1,631.0,1201.0,0.0,9021,9021,140,0.9847178255648946
12,1,235.0,1167.0,0.0,9656,9656,143,0.9854066741504235
12,1,751.0,998.0,0.0,11693,11693,134,0.9886699923902934
12,1,1710.0,1708.0,0.0,8672,8672,123,0.9860147811256396
12,1,1865.0,504.0,0.0,9269,9269,128,0.9863786314781313
12,1,1524.0,956.0,0.0,8814,8814,126,0.9859060402684564
12,1,1527.0,863.0,0.0,9576,9576,119,0.9877256317689531
12,1,879.0,1872.0,0.0,10248,10248,140,0.9865229110512129
12,1,302.0,1660.0,0.0,9676,9676,123,0.9874476987447699
12,1,1492.0,2019.0,0.0,9235,9235,115,0.9877005347593583
12,1,461.0,971.0,0.0,11662,11662,132,0.9888078684076649
12,1,66.0,972.0,0.0,10229,10229,122,0.9882136991595015
12,1,472.0,1603.0,0.0,11259,11259,120,0.9894542578433957
12,1,432.0,1539.0,0.0,12542,12542,129,0.9898192723541946
12,1,1099.0,1401.0,0.0,10808,10808,125,0.9885667245952621
