ch,x,y,z,int
2,959.0,1316.0,8.0,1055
2,954.0,549.0,3.0,994
2,800.0,1388.0,2.0,922
2,1680.0,1394.0,3.0,940
2,940.0,1145.0,2.0,969
2,1253.0,1246.0,1.0,972
2,1407.0,498.0,2.0,998
2,1032.0,223.0,3.0,1024
2,1145.0,394.0,5.0,944
2,2006.0,1223.0,2.0,927
2,1170.0,198.0,4.0,913
2,1986.0,672.0,2.0,854
2,1351.0,2036.0,8.0,953
2,675.0,1656.0,3.0,1005
2,424.0,1390.0,8.0,915
2,799.0,1117.0,2.0,953
2,1603.0,928.0,2.0,1036
2,784.0,740.0,2.0,928
2,1682.0,768.0,3.0,928
2,1146.0,969.0,12.0,1327
2,890.0,1711.0,6.0,897
2,968.0,1657.0,3.0,968
2,1153.0,1534.0,4.0,960
2,205.0,1592.0,0.0,1280
2,958.0,786.0,4.0,942
2,1332.0,1691.0,4.0,1001
2,736.0,1525.0,3.0,814
2,1370.0,267.0,4.0,999
2,1089.0,1560.0,4.0,934
2,803.0,1742.0,3.0,935
2,739.0,1014.0,3.0,919
2,510.0,901.0,3.0,938
2,656.0,1477.0,3.0,998
2,631.0,1710.0,12.0,859
2,1592.0,554.0,6.0,865
2,975.0,1639.0,6.0,952
2,1658.0,876.0,2.0,935
2,1264.0,2003.0,2.0,883
2,771.0,1492.0,3.0,915
2,904.0,1003.0,4.0,953
2,725.0,1232.0,4.0,960
2,1303.0,527.0,6.0,980
2,1592.0,1292.0,3.0,959
2,1763.0,1040.0,4.0,951
2,460.0,1279.0,2.0,988
2,1416.0,1348.0,2.0,930
2,1162.0,1891.0,3.0,960
2,1085.0,550.0,8.0,926
2,338.0,1178.0,3.0,899
2,589.0,893.0,3.0,966
2,98.0,1327.0,12.0,1246
2,162.0,723.0,4.0,992
2,1981.0,1358.0,4.0,966
2,1752.0,513.0,8.0,895
2,254.0,770.0,10.0,940
2,1146.0,969.0,3.0,1310
2,1814.0,1658.0,6.0,993
2,1147.0,1859.0,4.0,972
2,1765.0,83.0,3.0,873
2,1098.0,630.0,4.0,906
2,1104.0,1572.0,3.0,899
2,1662.0,555.0,3.0,964
2,1478.0,1455.0,3.0,968
2,498.0,1074.0,3.0,925
2,709.0,1799.0,3.0,940
2,645.0,685.0,4.0,938
2,1309.0,1951.0,3.0,915
2,1789.0,956.0,5.0,922
2,449.0,750.0,6.0,1015
2,1641.0,1200.0,3.0,910
2,985.0,880.0,4.0,942
2,623.0,624.0,6.0,951
2,832.0,985.0,4.0,961
2,1244.0,730.0,4.0,893
2,2023.0,858.0,4.0,879
2,817.0,1058.0,2.0,948
2,1383.0,801.0,4.0,883
2,1164.0,612.0,3.0,961
2,1992.0,976.0,6.0,886
2,378.0,1811.0,3.0,972
2,391.0,736.0,4.0,954
2,734.0,428.0,5.0,986
2,1298.0,1832.0,6.0,985
2,541.0,1059.0,4.0,924
2,184.0,1553.0,3.0,914
2,552.0,975.0,6.0,1001
2,1056.0,973.0,4.0,910
2,1650.0,976.0,9.0,830
2,1212.0,834.0,4.0,937
2,791.0,1048.0,4.0,954
2,1229.0,1802.0,3.0,964
2,1136.0,245.0,4.0,1006
2,715.0,1065.0,2.0,953
2,432.0,134.0,5.0,923
2,1235.0,938.0,7.0,940
2,1971.0,961.0,5.0,921
2,826.0,1190.0,4.0,901
2,98.0,1327.0,0.0,1245
2,1264.0,1336.0,3.0,954
2,1028.0,462.0,6.0,1016
2,990.0,75.0,3.0,1001
2,1652.0,950.0,3.0,982
2,1564.0,492.0,8.0,967
2,1286.0,1540.0,4.0,885
2,1747.0,1112.0,7.0,926
2,732.0,123.0,6.0,980
2,1659.0,569.0,3.0,971
2,622.0,169.0,4.0,918
2,1564.0,142.0,6.0,941
2,420.0,755.0,4.0,1019
2,1192.0,382.0,2.0,871
2,583.0,191.0,7.0,1267
2,1716.0,561.0,4.0,982
2,645.0,1109.0,2.0,1029
2,1392.0,192.0,3.0,1009
2,841.0,665.0,2.0,899
2,537.0,1611.0,3.0,1013
2,481.0,737.0,7.0,935
2,715.0,1270.0,4.0,943
2,681.0,1499.0,4.0,904
2,1479.0,943.0,2.0,918
2,961.0,433.0,6.0,1236
2,924.0,1147.0,3.0,957
2,885.0,1269.0,4.0,893
2,494.0,852.0,3.0,996
2,1174.0,1916.0,3.0,864
2,186.0,1282.0,4.0,815
2,270.0,858.0,5.0,899
2,434.0,1956.0,3.0,923
2,400.0,150.0,3.0,910
2,567.0,575.0,2.0,976
2,1949.0,1860.0,5.0,864
2,1467.0,182.0,7.0,905
2,963.0,1239.0,3.0,898
2,476.0,1003.0,5.0,892
2,1146.0,969.0,0.0,1341
2,588.0,32.0,4.0,902
2,964.0,1539.0,2.0,848
2,1087.0,540.0,4.0,950
2,1641.0,746.0,2.0,869
2,1484.0,1783.0,2.0,963
2,1166.0,1323.0,3.0,906
2,1247.0,344.0,4.0,982
2,1366.0,406.0,3.0,881
2,426.0,1461.0,4.0,831
2,624.0,993.0,3.0,893
2,1307.0,730.0,3.0,933
2,591.0,230.0,3.0,986
2,281.0,1484.0,3.0,883
2,1616.0,1776.0,5.0,868
2,633.0,1166.0,2.0,952
2,1014.0,1506.0,2.0,903
2,410.0,846.0,3.0,876
2,651.0,1776.0,4.0,944
2,492.0,1311.0,5.0,853
2,1260.0,1971.0,5.0,890
2,983.0,775.0,4.0,943
2,848.0,1388.0,2.0,825
2,1410.0,1841.0,2.0,939
2,978.0,1943.0,4.0,934
2,1308.0,2039.0,3.0,897
2,1602.0,1160.0,2.0,1002
2,1744.0,151.0,5.0,851
2,879.0,1684.0,2.0,953
2,469.0,1085.0,3.0,913
2,1119.0,1924.0,2.0,819
2,1447.0,1045.0,2.0,977
2,1848.0,1252.0,2.0,893
2,1664.0,698.0,3.0,939
2,123.0,1914.0,3.0,812
2,455.0,1827.0,3.0,932
2,621.0,1176.0,4.0,930
2,824.0,69.0,8.0,992
2,806.0,406.0,4.0,943
2,1136.0,773.0,6.0,931
2,1330.0,313.0,4.0,867
2,1008.0,1000.0,3.0,817
2,1697.0,934.0,3.0,861
2,1578.0,911.0,6.0,881
2,917.0,540.0,2.0,880
2,707.0,1579.0,6.0,892
2,924.0,1483.0,2.0,872
2,892.0,1120.0,4.0,908
2,1195.0,207.0,5.0,945
2,1187.0,1483.0,3.0,879
2,803.0,1097.0,2.0,963
2,803.0,511.0,5.0,770
2,778.0,1875.0,2.0,801
2,583.0,191.0,0.0,1250
2,1321.0,1262.0,5.0,902
2,1319.0,109.0,6.0,909
2,98.0,1327.0,9.0,1232
2,1107.0,670.0,4.0,907
2,1269.0,1687.0,2.0,875
2,1018.0,464.0,5.0,947
2,1324.0,1776.0,5.0,894
2,450.0,343.0,4.0,855
2,592.0,764.0,5.0,891
2,1714.0,1055.0,5.0,886
2,1171.0,694.0,3.0,911
2,1257.0,30.0,4.0,748
2,1661.0,562.0,4.0,942
2,1445.0,1376.0,5.0,951
2,1337.0,771.0,4.0,925
2,1282.0,1836.0,3.0,886
2,573.0,785.0,4.0,806
2,1917.0,1395.0,2.0,920
2,984.0,1607.0,4.0,994
2,1579.0,876.0,4.0,934
2,602.0,713.0,3.0,925
2,483.0,934.0,10.0,914
2,40.0,941.0,5.0,841
2,876.0,1256.0,2.0,865
2,1755.0,1659.0,2.0,845
2,1734.0,1405.0,4.0,834
2,1588.0,1804.0,3.0,834
2,560.0,2011.0,3.0,794
2,1575.0,309.0,4.0,923
2,633.0,778.0,6.0,949
2,1199.0,943.0,5.0,974
2,238.0,1841.0,3.0,824
2,988.0,1619.0,4.0,852
2,399.0,1338.0,3.0,889
2,1018.0,1697.0,7.0,847
2,1117.0,670.0,5.0,862
2,1181.0,839.0,3.0,885
2,1063.0,1277.0,2.0,926
2,1817.0,949.0,8.0,775
2,747.0,1072.0,3.0,915
2,548.0,611.0,5.0,949
2,683.0,1732.0,12.0,838
2,516.0,876.0,4.0,888
2,652.0,1181.0,2.0,830
2,425.0,628.0,3.0,958
2,1630.0,1718.0,7.0,842
2,1851.0,1727.0,4.0,836
2,159.0,1443.0,5.0,790
2,1521.0,440.0,4.0,907
2,1062.0,1869.0,5.0,930
2,1581.0,942.0,5.0,866
2,1233.0,1519.0,4.0,907
2,1483.0,888.0,4.0,911
2,1033.0,361.0,3.0,895
2,179.0,1100.0,7.0,926
2,619.0,655.0,3.0,902
2,583.0,191.0,3.0,1231
2,1036.0,1031.0,5.0,898
2,583.0,595.0,2.0,830
2,1474.0,1386.0,2.0,1004
2,1041.0,1084.0,4.0,868
2,1792.0,862.0,4.0,901
2,774.0,1393.0,4.0,872
2,1378.0,1922.0,3.0,888
2,1282.0,1784.0,4.0,870
2,946.0,553.0,5.0,879
2,1454.0,1139.0,7.0,872
2,1375.0,408.0,3.0,880
2,1249.0,357.0,8.0,898
2,1278.0,478.0,2.0,920
2,593.0,462.0,5.0,813
2,1581.0,906.0,4.0,930
2,1631.0,587.0,3.0,872
2,217.0,1289.0,4.0,928
2,384.0,1447.0,3.0,879
2,1186.0,1988.0,9.0,787
2,1915.0,1414.0,6.0,903
2,1915.0,684.0,3.0,901
2,1908.0,1342.0,3.0,904
2,13.0,785.0,7.0,901
2,1401.0,852.0,6.0,903
2,1270.0,1824.0,9.0,837
2,154.0,1346.0,3.0,876
2,1385.0,381.0,3.0,934
2,1052.0,1718.0,3.0,849
2,1270.0,1476.0,3.0,913
2,1633.0,1524.0,4.0,867
2,1580.0,1690.0,4.0,949
2,555.0,1208.0,3.0,829
2,730.0,1707.0,2.0,850
2,832.0,461.0,3.0,905
2,825.0,1809.0,4.0,858
2,1801.0,629.0,3.0,888
2,525.0,1996.0,3.0,802
2,394.0,541.0,5.0,814
2,1023.0,1247.0,2.0,892
2,1740.0,1018.0,8.0,871
2,859.0,583.0,4.0,898
2,1427.0,1664.0,2.0,909
2,1349.0,369.0,2.0,872
2,1378.0,217.0,3.0,885
2,1233.0,1003.0,3.0,878
2,1403.0,1331.0,4.0,904
2,1605.0,814.0,4.0,882
2,356.0,190.0,4.0,889
2,1098.0,332.0,3.0,859
2,1367.0,1599.0,4.0,803
2,458.0,577.0,3.0,878
2,565.0,1284.0,3.0,758
2,1479.0,1075.0,3.0,893
2,1322.0,967.0,3.0,933
2,1189.0,424.0,5.0,890
2,166.0,1273.0,5.0,820
2,1090.0,606.0,3.0,946
2,146.0,1077.0,4.0,916
2,725.0,1394.0,4.0,895
2,811.0,1093.0,3.0,852
2,788.0,1764.0,2.0,820
2,74.0,1304.0,7.0,849
2,546.0,1407.0,3.0,871
2,1141.0,595.0,4.0,890
2,1231.0,1184.0,3.0,912
2,866.0,269.0,3.0,834
2,1885.0,628.0,3.0,915
2,2023.0,4.0,3.0,782
2,503.0,372.0,4.0,801
2,2032.0,617.0,3.0,895
2,1352.0,980.0,2.0,867
2,1268.0,776.0,4.0,888
2,1554.0,1005.0,3.0,849
2,1134.0,934.0,4.0,915
2,900.0,1353.0,4.0,834
2,1548.0,1532.0,4.0,780
2,1110.0,1527.0,5.0,888
2,548.0,1694.0,3.0,954
2,1766.0,1112.0,5.0,816
2,1266.0,1747.0,6.0,893
2,1140.0,743.0,5.0,981
2,767.0,1379.0,4.0,821
2,1848.0,1305.0,3.0,946
2,845.0,202.0,6.0,963
2,1964.0,1282.0,3.0,872
2,1555.0,1205.0,12.0,1097
2,854.0,1460.0,8.0,838
2,1429.0,1255.0,4.0,827
2,472.0,26.0,8.0,1230
2,14.0,938.0,5.0,855
2,768.0,1936.0,3.0,834
2,1670.0,94.0,5.0,847
2,472.0,26.0,5.0,1146
2,1437.0,1023.0,3.0,845
2,912.0,815.0,4.0,844
2,1416.0,122.0,4.0,935
2,1398.0,1432.0,3.0,946
2,923.0,948.0,5.0,831
2,1092.0,534.0,3.0,867
2,945.0,1188.0,4.0,820
2,979.0,602.0,8.0,920
2,780.0,1309.0,4.0,851
2,154.0,489.0,4.0,818
2,53.0,1705.0,6.0,797
2,500.0,1747.0,4.0,922
2,818.0,1412.0,5.0,843
2,1252.0,1820.0,6.0,889
2,1188.0,1243.0,3.0,873
2,1554.0,1870.0,4.0,835
2,725.0,1725.0,2.0,856
2,1297.0,1540.0,5.0,784
2,1695.0,274.0,3.0,969
2,1795.0,1443.0,4.0,928
2,1468.0,1669.0,1.0,790
2,749.0,1930.0,3.0,830
2,1775.0,533.0,2.0,861
2,284.0,812.0,5.0,875
2,828.0,1796.0,4.0,901
2,444.0,585.0,6.0,827
2,1149.0,300.0,3.0,896
2,199.0,824.0,4.0,837
2,1411.0,603.0,4.0,834
2,53.0,1291.0,3.0,764
2,58.0,840.0,6.0,826
2,1352.0,572.0,3.0,756
2,1875.0,1339.0,3.0,868
2,910.0,1610.0,5.0,882
2,1821.0,250.0,3.0,812
2,979.0,1896.0,2.0,885
2,1905.0,1568.0,3.0,806
2,836.0,226.0,3.0,924
2,1513.0,1181.0,7.0,852
2,615.0,1458.0,2.0,824
2,538.0,49.0,4.0,813
2,509.0,938.0,12.0,808
2,1343.0,580.0,3.0,828
2,495.0,1573.0,2.0,799
2,32.0,966.0,4.0,797
2,192.0,703.0,4.0,799
2,1904.0,937.0,2.0,894
2,1433.0,721.0,3.0,895
2,1353.0,1479.0,5.0,859
2,1212.0,568.0,5.0,872
2,590.0,928.0,7.0,776
2,1047.0,484.0,5.0,906
2,787.0,1668.0,7.0,786
2,1744.0,333.0,3.0,892
2,1121.0,308.0,4.0,923
2,413.0,1576.0,3.0,812
2,329.0,2047.0,5.0,737
2,2017.0,963.0,2.0,853
2,1981.0,881.0,4.0,825
2,65.0,1556.0,3.0,833
2,472.0,270.0,3.0,844
2,1707.0,77.0,3.0,858
2,1884.0,1256.0,2.0,800
2,1366.0,1387.0,9.0,880
2,411.0,1707.0,3.0,834
2,654.0,1335.0,7.0,801
2,1417.0,2032.0,3.0,891
2,684.0,1137.0,5.0,831
2,903.0,691.0,2.0,824
2,834.0,1115.0,5.0,763
2,472.0,26.0,0.0,1126
2,1827.0,111.0,5.0,799
2,1147.0,278.0,5.0,857
2,1154.0,460.0,4.0,865
2,472.0,26.0,12.0,1114
2,997.0,166.0,4.0,920
2,1246.0,1673.0,5.0,867
2,1255.0,364.0,3.0,860
2,525.0,1775.0,6.0,856
2,777.0,1148.0,2.0,891
2,892.0,1365.0,4.0,902
2,641.0,439.0,4.0,836
2,369.0,1089.0,4.0,829
2,1650.0,1779.0,4.0,770
2,855.0,528.0,3.0,911
2,178.0,1216.0,4.0,832
2,1442.0,231.0,4.0,879
2,1558.0,1756.0,3.0,778
2,292.0,173.0,4.0,761
2,1896.0,1261.0,2.0,802
2,117.0,1658.0,4.0,775
2,1948.0,561.0,3.0,856
2,1203.0,1728.0,5.0,903
2,1022.0,19.0,5.0,813
2,722.0,761.0,3.0,818
2,1625.0,1764.0,5.0,836
2,1544.0,1142.0,2.0,908
2,1575.0,395.0,4.0,779
2,29.0,1711.0,6.0,822
2,1817.0,1033.0,3.0,781
2,1375.0,1875.0,10.0,817
2,1490.0,1362.0,2.0,862
2,769.0,291.0,4.0,829
2,148.0,824.0,4.0,853
2,745.0,640.0,3.0,915
2,1078.0,978.0,3.0,886
2,804.0,1568.0,3.0,885
2,1749.0,663.0,6.0,841
2,596.0,1980.0,4.0,726
2,1445.0,1771.0,3.0,843
2,514.0,1874.0,3.0,854
2,718.0,1201.0,7.0,899
2,1185.0,623.0,3.0,857
2,1266.0,1936.0,4.0,826
2,651.0,312.0,8.0,823
2,701.0,689.0,5.0,880
2,1466.0,453.0,3.0,820
2,127.0,1280.0,4.0,805
2,1838.0,1255.0,3.0,915
2,1134.0,1861.0,5.0,823
2,1586.0,1528.0,2.0,826
2,185.0,1526.0,8.0,895
2,819.0,1998.0,5.0,830
2,652.0,358.0,3.0,875
2,1835.0,1763.0,5.0,764
2,626.0,585.0,5.0,892
2,1663.0,1610.0,2.0,780
2,1478.0,1004.0,4.0,921
2,265.0,1112.0,4.0,751
2,488.0,1354.0,6.0,825
2,980.0,133.0,4.0,912
2,1169.0,1130.0,3.0,828
2,512.0,660.0,5.0,853
2,1513.0,58.0,3.0,851
2,1686.0,662.0,5.0,847
2,120.0,953.0,4.0,786
2,1117.0,893.0,3.0,847
2,1199.0,810.0,3.0,853
2,788.0,1770.0,5.0,790
2,773.0,429.0,5.0,814
2,1497.0,1467.0,3.0,811
2,974.0,1102.0,2.0,872
2,1935.0,1317.0,4.0,847
2,1419.0,893.0,4.0,810
2,643.0,1420.0,8.0,798
2,1687.0,613.0,3.0,854
2,242.0,533.0,4.0,739
2,552.0,1559.0,2.0,801
2,946.0,336.0,4.0,832
2,627.0,875.0,3.0,843
2,1969.0,1654.0,2.0,824
2,487.0,1284.0,4.0,767
2,441.0,1872.0,6.0,871
2,548.0,1580.0,6.0,941
2,1339.0,49.0,3.0,815
2,1226.0,1691.0,4.0,803
2,673.0,1025.0,4.0,790
2,944.0,1980.0,2.0,837
2,593.0,945.0,4.0,871
2,1126.0,849.0,9.0,843
2,1442.0,338.0,4.0,834
2,1266.0,936.0,2.0,893
2,1536.0,284.0,4.0,840
2,659.0,361.0,3.0,833
2,1313.0,762.0,4.0,868
2,795.0,199.0,4.0,849
2,1127.0,1083.0,7.0,845
2,1370.0,125.0,4.0,837
2,879.0,1197.0,5.0,854
2,1223.0,638.0,4.0,867
2,384.0,1976.0,5.0,768
2,174.0,1498.0,4.0,820
2,681.0,2026.0,4.0,802
2,1674.0,1103.0,2.0,774
2,651.0,111.0,4.0,795
2,822.0,1079.0,3.0,808
2,1250.0,525.0,4.0,795
2,1930.0,599.0,4.0,825
2,1487.0,58.0,4.0,843
2,644.0,589.0,7.0,838
2,326.0,939.0,3.0,862
2,852.0,1463.0,3.0,890
2,400.0,1765.0,3.0,799
2,767.0,687.0,9.0,807
2,961.0,81.0,3.0,922
2,1042.0,153.0,5.0,936
2,650.0,393.0,7.0,768
2,1189.0,752.0,6.0,850
2,394.0,1109.0,7.0,772
2,472.0,736.0,5.0,849
2,772.0,568.0,3.0,782
2,1342.0,697.0,2.0,869
2,1530.0,874.0,3.0,888
2,824.0,1825.0,5.0,823
2,359.0,906.0,4.0,790
2,1179.0,571.0,3.0,873
2,1241.0,1055.0,3.0,797
2,1087.0,701.0,3.0,924
2,1219.0,427.0,3.0,839
2,2020.0,482.0,4.0,771
2,738.0,1224.0,2.0,933
2,975.0,1148.0,3.0,821
2,1819.0,280.0,3.0,789
2,1790.0,1290.0,12.0,816
2,558.0,1847.0,3.0,808
2,830.0,1309.0,4.0,826
2,533.0,1952.0,3.0,746
2,248.0,1134.0,4.0,844
2,627.0,1560.0,2.0,815
2,1531.0,1827.0,3.0,739
2,1404.0,1302.0,3.0,865
2,1305.0,1533.0,4.0,813
2,769.0,419.0,5.0,784
2,217.0,1286.0,5.0,895
2,1384.0,638.0,4.0,725
2,958.0,1667.0,2.0,1163
2,1306.0,1366.0,4.0,799
2,268.0,579.0,5.0,881
2,867.0,594.0,5.0,874
2,1102.0,745.0,2.0,864
2,129.0,503.0,3.0,810
2,724.0,1954.0,5.0,833
2,791.0,289.0,4.0,785
2,978.0,95.0,5.0,873
2,213.0,1997.0,4.0,651
2,1157.0,1673.0,4.0,790
2,1820.0,526.0,4.0,813
2,966.0,1414.0,3.0,779
2,1056.0,1917.0,5.0,759
2,999.0,763.0,2.0,838
2,1613.0,1689.0,6.0,914
2,1690.0,165.0,4.0,774
2,1363.0,818.0,3.0,872
2,1214.0,1301.0,4.0,858
2,1833.0,599.0,5.0,792
2,954.0,1273.0,9.0,831
2,170.0,1218.0,4.0,750
2,1378.0,1848.0,5.0,835
2,1029.0,1674.0,6.0,825
2,681.0,264.0,4.0,904
2,1115.0,249.0,6.0,909
2,1719.0,1961.0,3.0,732
2,87.0,1371.0,4.0,680
2,1199.0,1730.0,5.0,845
2,809.0,1629.0,5.0,867
2,2000.0,591.0,4.0,822
2,1051.0,1840.0,4.0,888
2,547.0,1287.0,5.0,819
2,1083.0,1495.0,6.0,810
2,1577.0,554.0,2.0,796
2,1588.0,1815.0,3.0,723
2,405.0,1866.0,4.0,786
2,3.0,1187.0,4.0,808
2,398.0,1831.0,4.0,839
2,1300.0,1557.0,5.0,793
2,890.0,97.0,3.0,940
2,630.0,306.0,8.0,806
2,258.0,946.0,3.0,869
2,1311.0,1279.0,3.0,848
2,1.0,894.0,4.0,783
2,746.0,1838.0,4.0,764
2,110.0,691.0,3.0,735
2,1726.0,1008.0,2.0,873
2,735.0,529.0,8.0,841
2,688.0,1947.0,3.0,800
2,77.0,1819.0,6.0,749
2,1913.0,726.0,2.0,841
2,158.0,1375.0,3.0,849
2,761.0,520.0,4.0,743
2,1231.0,1318.0,4.0,947
2,1338.0,578.0,3.0,865
2,744.0,1180.0,5.0,776
2,1527.0,930.0,2.0,861
2,660.0,1664.0,5.0,833
2,813.0,449.0,5.0,874
2,1555.0,1580.0,3.0,752
2,70.0,1818.0,5.0,761
2,1618.0,1586.0,3.0,820
2,1022.0,1757.0,3.0,827
2,1793.0,1296.0,10.0,728
2,642.0,875.0,2.0,819
2,1368.0,1580.0,4.0,875
2,1370.0,1475.0,3.0,835
2,789.0,1532.0,5.0,736
2,639.0,1669.0,6.0,854
2,1146.0,812.0,5.0,779
2,1744.0,496.0,7.0,870
2,663.0,414.0,4.0,774
2,443.0,1469.0,4.0,777
2,712.0,934.0,2.0,865
2,474.0,1389.0,4.0,846
2,342.0,1525.0,4.0,768
2,505.0,1719.0,6.0,798
2,586.0,956.0,3.0,865
2,704.0,1032.0,4.0,893
2,160.0,876.0,3.0,783
2,809.0,916.0,4.0,828
2,817.0,1073.0,2.0,861
2,1324.0,782.0,3.0,835
2,671.0,1853.0,4.0,814
2,1826.0,551.0,5.0,820
2,1668.0,491.0,2.0,789
2,554.0,1019.0,4.0,821
2,1431.0,1143.0,6.0,727
2,1974.0,769.0,4.0,771
2,1659.0,1407.0,5.0,808
2,1329.0,1755.0,3.0,767
2,478.0,1799.0,5.0,693
2,926.0,565.0,4.0,809
2,1338.0,571.0,4.0,912
2,1650.0,1281.0,5.0,784
2,1225.0,1670.0,5.0,776
2,15.0,745.0,6.0,731
2,1112.0,1043.0,4.0,840
2,1453.0,1181.0,3.0,777
2,1963.0,53.0,9.0,755
2,1634.0,242.0,6.0,719
2,588.0,2017.0,3.0,697
2,580.0,1682.0,12.0,714
2,414.0,79.0,5.0,873
2,1669.0,811.0,3.0,821
2,1527.0,1543.0,2.0,791
2,1928.0,529.0,3.0,808
2,1286.0,150.0,3.0,855
2,1201.0,375.0,3.0,869
2,1240.0,361.0,9.0,750
2,1268.0,1813.0,10.0,754
2,688.0,1660.0,12.0,753
2,1079.0,1758.0,5.0,805
2,1552.0,577.0,2.0,833
2,1675.0,747.0,4.0,951
2,1591.0,883.0,2.0,845
2,1896.0,644.0,2.0,773
2,1064.0,122.0,3.0,831
2,659.0,1634.0,2.0,806
2,1192.0,753.0,3.0,837
2,1174.0,1748.0,9.0,683
2,1225.0,764.0,4.0,707
2,173.0,969.0,3.0,801
2,526.0,741.0,3.0,797
2,1817.0,220.0,3.0,766
2,501.0,968.0,10.0,851
2,798.0,1534.0,4.0,817
2,742.0,1023.0,6.0,827
2,1290.0,1563.0,7.0,802
2,1047.0,1839.0,6.0,804
2,1525.0,1215.0,4.0,730
2,1290.0,1262.0,3.0,814
2,445.0,1978.0,8.0,781
2,1192.0,1794.0,5.0,831
2,944.0,210.0,6.0,902
2,1203.0,598.0,4.0,880
2,965.0,1780.0,3.0,784
2,1247.0,1443.0,5.0,764
2,1593.0,511.0,8.0,812
2,609.0,587.0,6.0,869
2,1670.0,1443.0,3.0,662
2,1181.0,85.0,3.0,819
2,1378.0,791.0,6.0,844
2,560.0,1718.0,4.0,719
2,1427.0,937.0,6.0,784
2,1075.0,992.0,5.0,754
2,117.0,1752.0,10.0,696
2,1071.0,1061.0,3.0,857
2,1720.0,119.0,4.0,763
2,1689.0,1012.0,5.0,828
2,556.0,1412.0,4.0,801
2,1558.0,103.0,8.0,802
2,1002.0,568.0,7.0,781
2,687.0,1209.0,5.0,869
2,1404.0,2008.0,4.0,748
2,1285.0,511.0,7.0,811
2,264.0,1520.0,4.0,745
2,989.0,195.0,4.0,884
2,885.0,310.0,3.0,794
2,1585.0,1191.0,5.0,765
2,1238.0,248.0,5.0,811
2,1627.0,236.0,4.0,774
2,699.0,676.0,2.0,777
2,446.0,322.0,4.0,755
2,1323.0,238.0,3.0,812
2,1169.0,445.0,9.0,729
2,1380.0,1259.0,1.0,735
2,1194.0,818.0,4.0,839
2,2012.0,2010.0,4.0,714
2,1130.0,1163.0,3.0,728
2,663.0,1409.0,3.0,795
2,656.0,1759.0,12.0,728
2,1026.0,1158.0,3.0,790
2,306.0,655.0,3.0,775
2,1200.0,1719.0,5.0,747
2,1307.0,987.0,4.0,782
2,123.0,1061.0,3.0,827
2,1879.0,541.0,4.0,707
2,565.0,429.0,4.0,689
2,1061.0,1326.0,4.0,799
2,723.0,1111.0,8.0,736
2,1743.0,1041.0,2.0,726
2,1621.0,1184.0,5.0,780
2,737.0,1949.0,3.0,768
2,587.0,563.0,10.0,711
2,251.0,1691.0,3.0,823
2,1333.0,570.0,4.0,829
2,1145.0,934.0,3.0,822
2,1343.0,969.0,2.0,748
2,191.0,1378.0,4.0,719
2,1232.0,1661.0,4.0,788
2,1306.0,1213.0,2.0,797
2,1195.0,871.0,3.0,834
2,670.0,1242.0,6.0,784
2,494.0,584.0,6.0,747
2,730.0,235.0,5.0,670
2,606.0,1194.0,3.0,748
2,1156.0,958.0,6.0,784
2,811.0,1607.0,6.0,818
2,548.0,978.0,6.0,815
2,1006.0,642.0,8.0,845
2,992.0,1135.0,5.0,741
2,656.0,1082.0,7.0,821
2,741.0,1289.0,4.0,789
2,1739.0,989.0,7.0,820
2,980.0,189.0,7.0,894
2,361.0,1791.0,3.0,658
2,910.0,1207.0,8.0,721
2,1312.0,469.0,3.0,779
2,1407.0,1600.0,4.0,752
2,718.0,33.0,5.0,814
2,261.0,348.0,3.0,744
2,1108.0,905.0,6.0,829
2,1410.0,1447.0,3.0,688
2,1031.0,1104.0,3.0,827
2,1148.0,1740.0,6.0,775
2,524.0,1109.0,3.0,798
2,1343.0,1526.0,6.0,740
2,1463.0,1742.0,7.0,773
2,808.0,1569.0,5.0,728
2,1619.0,91.0,4.0,693
2,502.0,1561.0,6.0,685
2,1218.0,261.0,4.0,871
2,962.0,520.0,6.0,778
2,816.0,1496.0,3.0,827
2,1031.0,321.0,5.0,775
2,1781.0,1753.0,3.0,701
2,503.0,1842.0,3.0,773
2,1432.0,854.0,6.0,745
2,750.0,1585.0,3.0,822
2,406.0,1797.0,10.0,796
2,1360.0,1412.0,2.0,777
2,1175.0,690.0,3.0,828
2,1881.0,1749.0,2.0,744
2,1754.0,515.0,3.0,806
2,1394.0,1421.0,4.0,799
2,1637.0,627.0,4.0,756
2,1887.0,567.0,3.0,726
2,828.0,125.0,4.0,845
2,696.0,864.0,4.0,786
2,1741.0,1341.0,5.0,798
2,1626.0,1583.0,5.0,728
2,1203.0,950.0,6.0,808
2,767.0,911.0,9.0,706
2,1725.0,563.0,5.0,850
2,2036.0,1085.0,2.0,779
2,1323.0,903.0,3.0,808
2,1106.0,1554.0,9.0,720
2,1246.0,865.0,6.0,765
2,511.0,185.0,6.0,740
2,1011.0,216.0,5.0,1056
2,749.0,911.0,8.0,760
2,1871.0,755.0,7.0,791
2,986.0,1886.0,5.0,719
2,1970.0,86.0,7.0,748
2,253.0,597.0,5.0,735
2,2039.0,1602.0,2.0,723
2,1736.0,76.0,4.0,716
2,1292.0,1246.0,4.0,813
2,1291.0,1745.0,7.0,843
2,717.0,324.0,5.0,862
2,980.0,965.0,4.0,757
2,1634.0,1323.0,5.0,797
