hyb,ch,x,y,z,int,sum_3x3_int_ch1
15,1,724.0,806.0,6.0,3623,7766
15,1,27.0,241.0,13.0,4891,3317
15,1,1063.0,730.0,5.0,4335,2192
15,1,1400.0,591.0,9.0,4030,2999
15,1,1527.0,1179.0,9.0,3688,2354
15,1,70.0,584.0,7.0,3577,2122
15,1,119.0,393.0,6.0,3106,2099
15,1,1021.0,828.0,7.0,4129,2274
15,1,1315.0,929.0,7.0,4456,3417
15,1,404.0,1559.0,16.0,3507,38887
15,1,1720.0,377.0,5.0,3935,2365
15,1,10.0,85.0,6.0,2626,2084
15,1,1327.0,955.0,5.0,3469,7567
15,1,27.0,329.0,8.0,3968,2097
15,1,968.0,95.0,5.0,3409,2177
15,1,1491.0,820.0,10.0,3148,2702
15,1,818.0,473.0,8.0,3497,2141
15,1,390.0,1882.0,6.0,3824,3756
15,1,1318.0,435.0,9.0,3621,2512
15,1,822.0,1919.0,6.0,3793,19961
15,1,421.0,1028.0,7.0,3910,2296
15,1,1713.0,1320.0,5.0,3352,2154
15,1,832.0,1231.0,9.0,3300,16520
15,1,970.0,380.0,9.0,4249,2173
15,1,1146.0,2010.0,7.0,4309,2602
15,1,1127.0,826.0,8.0,3816,7131
15,1,401.0,1877.0,7.0,3485,7550
15,1,1503.0,776.0,5.0,3202,3874
15,1,349.0,1000.0,11.0,3495,16138
15,1,2043.0,1516.0,5.0,3332,2131
15,1,333.0,1927.0,7.0,3235,14598
15,1,966.0,437.0,5.0,3207,2108
15,1,3.0,515.0,10.0,3518,2004
15,1,854.0,763.0,5.0,4135,2264
15,1,254.0,1737.0,6.0,3331,34419
15,1,1248.0,121.0,5.0,3747,37837
15,1,856.0,1913.0,6.0,3463,11297
15,1,750.0,1346.0,10.0,3434,2274
15,1,611.0,1161.0,5.0,3628,22915
15,1,967.0,482.0,5.0,3122,2016
15,1,1722.0,1352.0,5.0,4428,2246
15,1,35.0,308.0,8.0,5076,2061
15,1,1348.0,845.0,5.0,3265,2654
15,1,1162.0,369.0,7.0,3097,9339
15,1,1682.0,1345.0,5.0,4455,2160
15,1,393.0,968.0,14.0,3385,11059
15,1,462.0,1828.0,6.0,3257,5218
15,1,1005.0,1028.0,8.0,4432,2483
15,1,1795.0,1407.0,5.0,3328,2185
15,1,38.0,566.0,6.0,3527,2136
15,1,1135.0,945.0,11.0,3481,39065
15,1,828.0,485.0,9.0,3550,2149
15,1,1765.0,1006.0,11.0,3976,23254
15,1,1676.0,568.0,7.0,3581,7665
15,1,540.0,1546.0,8.0,3517,5151
15,1,23.0,600.0,5.0,3791,2108
15,1,996.0,1746.0,6.0,3756,2566
15,1,1952.0,1201.0,6.0,4099,2283
15,1,794.0,478.0,7.0,3885,2214
15,1,886.0,747.0,7.0,4286,2162
15,1,900.0,475.0,12.0,3022,2165
15,1,1074.0,223.0,6.0,4137,14655
15,1,195.0,358.0,5.0,3024,3290
15,1,813.0,300.0,6.0,3951,2181
15,1,27.0,273.0,16.0,4991,2077
15,1,1735.0,1094.0,5.0,3225,8966
15,1,127.0,507.0,6.0,4061,2147
15,1,927.0,1906.0,7.0,3765,2241
15,1,1311.0,930.0,9.0,4162,2648
15,1,840.0,1832.0,9.0,3569,2973
15,1,1579.0,1270.0,9.0,3945,2385
15,1,1687.0,980.0,4.0,3361,9387
15,1,714.0,1205.0,5.0,3603,13790
15,1,1345.0,972.0,12.0,4256,28027
15,1,642.0,1644.0,5.0,3216,2521
15,1,1698.0,1342.0,10.0,4659,2254
15,1,834.0,496.0,7.0,4735,2132
15,1,37.0,601.0,7.0,4671,2072
15,1,1404.0,799.0,8.0,4230,2462
15,1,1689.0,1169.0,12.0,4549,3276
15,1,1860.0,1176.0,8.0,4651,2663
15,1,1148.0,670.0,11.0,4851,9990
15,1,391.0,993.0,5.0,3283,21217
15,1,1710.0,390.0,7.0,4327,2475
15,1,1657.0,507.0,13.0,3957,10450
15,1,978.0,925.0,6.0,3203,2234
15,1,1027.0,1039.0,10.0,3403,2665
15,1,1558.0,846.0,10.0,3071,7309
15,1,1540.0,1155.0,6.0,3597,3316
15,1,870.0,1240.0,10.0,4201,3691
15,1,1412.0,574.0,6.0,4302,2520
15,1,1110.0,1774.0,5.0,3294,2347
15,1,1631.0,535.0,10.0,3841,16009
15,1,834.0,1263.0,4.0,3485,2342
15,1,1100.0,309.0,5.0,3274,2309
15,1,1667.0,1271.0,7.0,3716,18737
15,1,705.0,836.0,5.0,3476,2496
15,1,950.0,367.0,6.0,3778,2138
15,1,1339.0,915.0,5.0,3885,2553
15,1,811.0,803.0,7.0,3147,2326
15,1,1648.0,501.0,6.0,3889,2946
15,1,505.0,1031.0,5.0,3257,27449
15,1,373.0,1016.0,11.0,3817,3218
15,1,795.0,1321.0,5.0,3171,2511
15,1,973.0,408.0,8.0,3211,2186
15,1,527.0,965.0,8.0,3440,8154
15,1,755.0,832.0,8.0,3259,9501
15,1,454.0,1602.0,11.0,3300,7410
15,1,325.0,1576.0,6.0,3534,2327
15,1,1123.0,366.0,7.0,3049,3103
15,1,1661.0,1479.0,6.0,3471,2234
15,1,887.0,329.0,8.0,4460,2104
15,1,1187.0,856.0,6.0,4370,32414
15,1,1410.0,961.0,8.0,4204,2432
15,1,1624.0,571.0,9.0,4333,7422
15,1,6.0,972.0,5.0,3155,2252
15,1,129.0,339.0,5.0,3046,2102
15,1,1386.0,998.0,11.0,3753,3137
15,1,1233.0,28.0,6.0,3473,2677
15,1,1405.0,776.0,5.0,4288,2751
15,1,1331.0,316.0,7.0,3976,2194
15,1,1293.0,692.0,4.0,3719,2257
15,1,688.0,1248.0,7.0,3943,3513
15,1,1004.0,877.0,9.0,4225,2152
15,1,326.0,1767.0,5.0,4177,3403
15,1,806.0,397.0,7.0,3599,2167
15,1,1745.0,408.0,7.0,4504,7040
15,1,1622.0,914.0,6.0,3820,27665
15,1,471.0,1811.0,6.0,4159,24780
15,1,566.0,1689.0,14.0,3205,2497
15,1,492.0,1428.0,6.0,4284,12082
15,1,602.0,1058.0,4.0,3064,3135
15,1,911.0,1642.0,4.0,3513,25785
15,1,1028.0,295.0,6.0,3544,2229
15,1,1095.0,894.0,5.0,3468,3366
15,1,766.0,1047.0,5.0,3924,3090
15,1,1952.0,1097.0,5.0,3652,2346
15,1,12.0,554.0,9.0,3709,2088
15,1,1002.0,524.0,14.0,3800,2177
15,1,32.0,1284.0,6.0,3456,2234
15,1,1199.0,921.0,8.0,3729,2592
15,1,183.0,407.0,6.0,3484,2074
15,1,1012.0,1995.0,5.0,4035,2284
15,1,1908.0,1174.0,6.0,3867,2476
15,1,2030.0,1493.0,5.0,3199,2135
15,1,1639.0,1346.0,4.0,4231,2442
15,1,24.0,304.0,10.0,4895,2030
15,1,39.0,313.0,12.0,4506,2035
15,1,378.0,1469.0,6.0,3614,2255
15,1,470.0,1434.0,7.0,4290,11141
15,1,1613.0,501.0,6.0,3376,2647
15,1,1686.0,1349.0,10.0,4082,2122
15,1,1124.0,385.0,9.0,3945,18219
15,1,467.0,1430.0,6.0,3682,12910
15,1,125.0,443.0,6.0,3258,2174
15,1,1318.0,396.0,6.0,3740,2896
15,1,1704.0,969.0,4.0,3237,10127
15,1,86.0,299.0,9.0,3737,2186
15,1,896.0,1589.0,4.0,3056,2645
15,1,480.0,1989.0,6.0,3609,2503
15,1,750.0,1321.0,5.0,3052,2707
15,1,1119.0,207.0,6.0,3648,6235
15,1,63.0,1244.0,5.0,3053,2429
15,1,238.0,1734.0,5.0,2973,26208
15,1,1340.0,746.0,5.0,3152,3160
15,1,932.0,2007.0,6.0,3098,2299
15,1,992.0,311.0,5.0,4395,2232
15,1,1386.0,2044.0,4.0,3252,16173
15,1,426.0,988.0,5.0,3673,2847
15,1,398.0,1525.0,5.0,3351,2621
15,1,29.0,290.0,13.0,5243,2081
15,1,1089.0,1047.0,8.0,4105,2675
15,1,1942.0,1509.0,5.0,3326,2157
15,1,1830.0,940.0,4.0,3455,2377
15,1,107.0,1661.0,6.0,4196,2206
15,1,51.0,501.0,7.0,3400,2017
15,1,1262.0,711.0,4.0,4269,2363
15,1,1991.0,1547.0,5.0,3169,2118
15,1,35.0,296.0,13.0,4727,2082
15,1,682.0,1738.0,8.0,4260,21964
15,1,394.0,958.0,5.0,3065,10006
15,1,479.0,1956.0,6.0,3434,2564
15,1,1474.0,710.0,5.0,4274,14183
15,1,685.0,1284.0,8.0,3633,2557
15,1,294.0,1525.0,5.0,4076,2209
15,1,461.0,958.0,5.0,3347,29459
15,1,75.0,282.0,6.0,3692,2156
15,1,1381.0,990.0,10.0,3632,2397
15,1,829.0,260.0,7.0,3979,2120
15,1,25.0,539.0,6.0,3730,2128
15,1,314.0,2043.0,5.0,3178,2281
15,1,506.0,926.0,5.0,4119,11908
15,1,569.0,972.0,7.0,4112,13949
15,1,974.0,179.0,6.0,3788,2217
15,1,633.0,1825.0,5.0,3638,2593
15,1,710.0,1144.0,10.0,3257,7722
15,1,1235.0,1.0,6.0,4029,0
15,1,1835.0,1471.0,9.0,3791,2175
15,1,489.0,1167.0,4.0,3806,31071
15,1,1703.0,1165.0,4.0,3175,11473
15,1,523.0,1716.0,5.0,5012,2546
15,1,1136.0,899.0,4.0,3938,43225
15,1,294.0,1647.0,5.0,3181,2506
15,1,1068.0,1033.0,10.0,4221,2691
15,1,394.0,1535.0,5.0,3568,2557
15,1,1687.0,1144.0,7.0,4871,2702
15,1,1763.0,1119.0,7.0,3399,7158
15,1,1369.0,594.0,5.0,3973,2580
15,1,1643.0,537.0,9.0,3963,3303
15,1,1769.0,1371.0,13.0,3019,2131
15,1,575.0,1959.0,6.0,3266,10953
15,1,1987.0,1184.0,5.0,3401,2210
15,1,665.0,1809.0,6.0,3300,2621
15,1,1065.0,991.0,13.0,3719,2983
15,1,995.0,396.0,10.0,3716,2274
15,1,1183.0,665.0,11.0,3138,2398
15,1,1418.0,408.0,5.0,3530,14653
15,1,1681.0,1148.0,6.0,4419,2917
15,1,1165.0,844.0,7.0,4034,3825
15,1,488.0,1454.0,9.0,4289,2615
15,1,1850.0,1438.0,10.0,3749,2162
15,1,56.0,533.0,7.0,4466,2074
15,1,564.0,1056.0,15.0,3675,30588
15,1,982.0,732.0,6.0,4069,2157
15,1,1678.0,1122.0,8.0,4179,3061
15,1,1713.0,434.0,9.0,3293,29822
15,1,1019.0,1733.0,4.0,3165,2464
15,1,64.0,524.0,7.0,4149,2153
15,1,898.0,369.0,12.0,3374,2120
15,1,646.0,873.0,4.0,2997,2754
15,1,294.0,2033.0,5.0,3165,2408
15,1,20.0,1634.0,6.0,3534,2108
15,1,522.0,1504.0,6.0,3229,2568
15,1,1324.0,315.0,6.0,4529,2191
15,1,261.0,1539.0,7.0,3258,2213
15,1,248.0,926.0,6.0,3224,2484
15,1,7.0,451.0,7.0,3216,2075
15,1,873.0,1325.0,6.0,4063,39610
15,1,1775.0,389.0,5.0,3249,17666
15,1,1163.0,810.0,5.0,3256,2991
15,1,995.0,2016.0,8.0,3688,2281
15,1,1065.0,992.0,9.0,3646,3011
15,1,1313.0,355.0,8.0,3782,2277
15,1,1840.0,1220.0,8.0,3785,2244
15,1,1404.0,983.0,8.0,4392,18351
15,1,834.0,1873.0,5.0,3302,4947
15,1,960.0,1747.0,8.0,3655,2684
15,1,1658.0,433.0,8.0,3412,5777
15,1,1129.0,879.0,12.0,4586,3075
15,1,512.0,1411.0,6.0,3421,26582
15,1,1142.0,858.0,11.0,3860,2627
15,1,279.0,1591.0,12.0,3256,2304
15,1,1270.0,282.0,5.0,3276,2404
15,1,709.0,1133.0,10.0,3242,2528
15,1,621.0,1681.0,12.0,3465,10269
15,1,1078.0,1732.0,4.0,3164,2328
15,1,1773.0,1446.0,14.0,3193,2176
15,1,666.0,1903.0,5.0,3292,4002
15,1,965.0,552.0,6.0,3684,2144
15,1,456.0,2011.0,7.0,3456,2373
15,1,1.0,221.0,11.0,4377,0
15,1,1037.0,1022.0,12.0,3676,4503
15,1,862.0,323.0,8.0,4188,2130
15,1,33.0,507.0,9.0,3937,2017
15,1,1876.0,1231.0,5.0,3871,2322
15,1,394.0,819.0,5.0,3024,2241
15,1,306.0,1949.0,9.0,3239,6997
15,1,1255.0,692.0,8.0,4972,2188
15,1,46.0,883.0,6.0,3289,6855
15,1,561.0,1016.0,13.0,3165,41401
15,1,54.0,790.0,5.0,3089,2206
15,1,1156.0,689.0,6.0,4706,2292
15,1,1032.0,1028.0,10.0,4036,2535
15,1,41.0,1381.0,5.0,3235,2408
15,1,63.0,582.0,6.0,3789,2156
15,1,717.0,857.0,6.0,3492,60286
15,1,994.0,538.0,12.0,4133,2152
15,1,1031.0,1031.0,7.0,3958,2488
15,1,1632.0,981.0,10.0,3834,4359
15,1,2015.0,1525.0,4.0,2888,2176
15,1,1814.0,1228.0,8.0,4336,2418
15,1,1785.0,869.0,5.0,3107,2231
15,1,520.0,1573.0,5.0,3449,6178
15,1,1571.0,1233.0,4.0,3242,3431
15,1,977.0,1353.0,5.0,3133,2264
15,1,1070.0,178.0,6.0,3769,3730
15,1,166.0,2020.0,6.0,4145,2273
15,1,1149.0,2034.0,6.0,3430,2880
15,1,331.0,1920.0,9.0,3331,3180
15,1,1820.0,1448.0,4.0,3446,2236
15,1,1839.0,1167.0,13.0,3213,2337
15,1,936.0,1926.0,5.0,3630,2296
15,1,1003.0,1004.0,5.0,3871,2468
15,1,1235.0,124.0,5.0,3160,6275
15,1,1697.0,389.0,6.0,4720,2458
15,1,50.0,290.0,12.0,4378,2114
15,1,1867.0,1471.0,4.0,3760,2095
15,1,70.0,319.0,6.0,3753,2054
15,1,1035.0,863.0,5.0,4064,2287
15,1,1642.0,514.0,11.0,3653,4067
15,1,1069.0,140.0,5.0,3001,3576
15,1,346.0,317.0,5.0,3131,2534
15,1,1201.0,286.0,5.0,3540,3224
15,1,151.0,408.0,5.0,3041,2153
15,1,1394.0,945.0,6.0,5029,2360
15,1,974.0,469.0,5.0,2898,2218
15,1,1112.0,1876.0,5.0,3381,2560
15,1,914.0,772.0,7.0,4042,2135
15,1,1711.0,894.0,5.0,3708,2392
15,1,953.0,506.0,7.0,4040,2099
15,1,907.0,476.0,6.0,3359,2242
15,1,1654.0,474.0,11.0,3730,30164
15,1,184.0,1978.0,6.0,3603,19540
15,1,1391.0,981.0,5.0,4233,2528
15,1,1035.0,860.0,10.0,3956,2241
15,1,695.0,5.0,5.0,3060,2076
15,1,909.0,1746.0,8.0,4797,7436
15,1,1157.0,843.0,8.0,3549,4309
15,1,217.0,1990.0,5.0,3416,2574
15,1,1383.0,1006.0,11.0,3405,5493
15,1,37.0,232.0,7.0,4456,2280
15,1,279.0,899.0,6.0,3476,2380
15,1,1798.0,1357.0,4.0,3541,2210
15,1,1648.0,532.0,9.0,4277,4303
15,1,1210.0,624.0,11.0,3155,3407
15,1,1826.0,1507.0,4.0,3716,2102
15,1,1656.0,958.0,9.0,3740,3427
15,1,898.0,1942.0,6.0,4247,2369
15,1,15.0,288.0,13.0,4481,2032
15,1,1198.0,321.0,5.0,3679,25906
15,1,564.0,1131.0,10.0,4746,2587
15,1,1118.0,337.0,13.0,3302,2369
15,1,1752.0,954.0,12.0,3289,4164
15,1,1666.0,399.0,7.0,3607,2410
15,1,1406.0,813.0,11.0,3102,2359
15,1,1516.0,925.0,8.0,3463,3692
15,1,1679.0,541.0,14.0,3642,2873
15,1,124.0,1491.0,5.0,3035,2115
15,1,1532.0,1380.0,5.0,3155,2243
15,1,417.0,972.0,15.0,3569,29492
15,1,1169.0,851.0,4.0,3574,21756
15,1,498.0,1240.0,5.0,3524,20388
15,1,770.0,1418.0,5.0,3542,25305
15,1,212.0,1994.0,7.0,3599,19030
15,1,279.0,1438.0,5.0,3120,2303
15,1,1356.0,863.0,14.0,3006,2971
15,1,1595.0,566.0,5.0,4484,19950
15,1,176.0,881.0,5.0,2993,2203
15,1,1854.0,1449.0,10.0,4270,2111
15,1,1554.0,1259.0,9.0,3126,8169
15,1,1292.0,881.0,5.0,4581,27074
15,1,1055.0,545.0,6.0,4123,2155
15,1,17.0,889.0,6.0,3593,2297
15,1,1772.0,1449.0,4.0,3039,2159
15,1,194.0,1180.0,5.0,3417,3702
15,1,12.0,1010.0,7.0,3293,2728
15,1,1542.0,1269.0,7.0,4236,6242
15,1,714.0,129.0,5.0,3263,2165
15,1,512.0,1469.0,6.0,4123,2541
15,1,33.0,348.0,6.0,4393,2035
15,1,764.0,126.0,5.0,3212,2060
15,1,1008.0,1034.0,11.0,3598,2613
15,1,144.0,342.0,5.0,3258,2135
15,1,474.0,1519.0,13.0,2968,3952
15,1,1915.0,1198.0,5.0,4251,2230
15,1,180.0,1113.0,5.0,2966,3215
15,1,1666.0,1251.0,6.0,3125,36876
15,1,1284.0,976.0,9.0,3473,7514
15,1,1401.0,1016.0,8.0,4430,6322
15,1,1844.0,1176.0,5.0,3801,2576
15,1,1127.0,950.0,11.0,3580,27014
15,1,329.0,1451.0,7.0,3425,2220
15,1,377.0,1507.0,11.0,4564,2383
15,1,297.0,1823.0,5.0,3881,3033
15,1,1666.0,936.0,9.0,3557,2372
15,1,432.0,1412.0,6.0,3561,2330
15,1,1127.0,1739.0,4.0,3555,2383
15,1,86.0,507.0,7.0,3718,2077
15,1,1477.0,855.0,14.0,3198,2579
15,1,1118.0,1011.0,14.0,3143,6336
15,1,22.0,445.0,5.0,3296,2086
15,1,300.0,889.0,7.0,3449,3229
15,1,60.0,285.0,7.0,4261,2180
15,1,383.0,1081.0,10.0,5100,2275
15,1,733.0,119.0,5.0,3882,2213
15,1,287.0,751.0,5.0,2960,2132
15,1,835.0,2032.0,5.0,3832,6181
15,1,840.0,1794.0,9.0,3520,12794
15,1,1911.0,1541.0,5.0,3085,2126
15,1,1648.0,965.0,6.0,4450,6105
15,1,1271.0,689.0,7.0,4041,2274
15,1,1109.0,1051.0,9.0,4075,4301
15,1,336.0,913.0,9.0,3789,2603
15,1,888.0,1902.0,8.0,3756,3843
15,1,1906.0,1210.0,7.0,4266,2623
15,1,498.0,1590.0,5.0,3215,13172
15,1,483.0,1044.0,8.0,3174,2413
15,1,190.0,415.0,6.0,3182,2172
15,1,1160.0,251.0,6.0,4141,2612
15,1,206.0,1675.0,7.0,3211,2442
15,1,1228.0,98.0,6.0,4163,8764
15,1,1538.0,907.0,7.0,3091,8808
15,1,142.0,889.0,5.0,3142,11555
15,1,1647.0,498.0,12.0,4041,2987
15,1,1414.0,673.0,6.0,3804,8065
15,1,1277.0,3.0,5.0,3191,2091
15,1,783.0,1434.0,5.0,3741,15964
15,1,1008.0,1126.0,6.0,3432,6959
15,1,600.0,1653.0,10.0,3245,2436
15,1,1761.0,999.0,12.0,3349,7655
15,1,898.0,1769.0,5.0,3451,2969
15,1,1364.0,990.0,13.0,3377,2436
15,1,40.0,291.0,11.0,4202,2103
15,1,1702.0,884.0,5.0,3109,48943
15,1,1144.0,1901.0,5.0,3169,2386
15,1,18.0,523.0,8.0,3924,2139
15,1,708.0,23.0,5.0,2948,2050
15,1,13.0,496.0,9.0,3858,2000
15,1,1820.0,1205.0,14.0,3274,20694
15,1,1850.0,1472.0,5.0,4316,2155
15,1,1015.0,1022.0,9.0,3751,2502
15,1,1028.0,586.0,5.0,4233,2072
15,1,978.0,1844.0,5.0,3680,2590
15,1,483.0,1017.0,12.0,3170,2542
15,1,45.0,836.0,5.0,3255,2140
15,1,1854.0,1444.0,10.0,3998,2165
15,1,551.0,1012.0,14.0,3149,12831
15,1,122.0,1626.0,6.0,3948,2291
15,1,511.0,1160.0,9.0,3764,4037
15,1,503.0,1748.0,6.0,4133,17193
15,1,710.0,1625.0,7.0,3343,3144
15,1,1399.0,1006.0,10.0,4263,8023
15,1,1371.0,918.0,9.0,3741,2359
15,1,140.0,446.0,5.0,3204,2175
15,1,1391.0,831.0,8.0,3014,2783
15,1,348.0,964.0,8.0,3112,9910
15,1,209.0,1760.0,5.0,3223,24980
15,1,695.0,50.0,6.0,3505,2122
15,1,108.0,483.0,5.0,3366,2136
15,1,1829.0,1177.0,5.0,3041,23374
15,1,928.0,1876.0,9.0,3197,2359
15,1,1733.0,439.0,6.0,3366,21956
15,1,1311.0,323.0,6.0,4191,2231
15,1,1000.0,500.0,4.0,3028,2172
15,1,1462.0,601.0,5.0,3240,4475
15,1,866.0,563.0,6.0,3218,2190
15,1,171.0,400.0,6.0,3123,2116
15,1,343.0,1905.0,6.0,3607,7325
15,1,967.0,676.0,5.0,4940,2189
15,1,1341.0,2046.0,5.0,3953,3093
15,1,247.0,1575.0,5.0,3218,2201
15,1,687.0,1325.0,8.0,3779,3512
15,1,1694.0,1157.0,13.0,3646,2591
15,1,515.0,1458.0,9.0,3989,2550
15,1,520.0,1818.0,6.0,3576,6822
15,1,1118.0,358.0,8.0,3077,2947
15,1,1715.0,1356.0,5.0,4150,2744
15,1,1742.0,544.0,6.0,3705,2625
15,1,775.0,542.0,5.0,3990,2219
15,1,1451.0,531.0,5.0,3318,2788
15,1,978.0,26.0,6.0,3065,2334
15,1,1118.0,628.0,7.0,4874,2277
15,1,253.0,399.0,5.0,3086,2119
15,1,379.0,1736.0,6.0,3266,2735
15,1,1691.0,1028.0,5.0,3309,3263
15,1,1705.0,1409.0,9.0,3965,2136
15,1,860.0,317.0,7.0,4287,2268
15,1,1932.0,1250.0,6.0,4055,2249
15,1,1225.0,613.0,13.0,2946,19746
15,1,88.0,2024.0,5.0,3130,2285
15,1,297.0,865.0,6.0,2911,2203
15,1,387.0,1535.0,6.0,3443,2440
15,1,1897.0,1161.0,5.0,4030,2342
15,1,1306.0,306.0,7.0,3883,2223
15,1,334.0,1629.0,9.0,3057,2659
15,1,1578.0,939.0,9.0,3531,3704
15,1,202.0,1933.0,6.0,3166,32225
15,1,1730.0,974.0,9.0,3238,2642
15,1,1309.0,444.0,6.0,3057,5667
15,1,1654.0,1013.0,7.0,3251,16760
15,1,929.0,1739.0,9.0,4639,9311
15,1,737.0,126.0,5.0,3027,2113
15,1,49.0,1281.0,6.0,3281,2243
15,1,1250.0,11.0,5.0,3683,2248
15,1,1670.0,1015.0,6.0,1787,6995
15,1,412.0,1804.0,5.0,3280,3235
15,1,1709.0,1211.0,6.0,4170,9921
15,1,339.0,704.0,5.0,3058,2140
15,1,1569.0,1169.0,5.0,3397,33342
15,1,395.0,1500.0,14.0,3446,2266
15,1,357.0,840.0,6.0,3415,2194
15,1,330.0,329.0,6.0,3427,2225
15,1,1150.0,886.0,8.0,3560,2393
15,1,858.0,346.0,8.0,3084,2146
15,1,303.0,1944.0,5.0,3244,32946
15,1,846.0,305.0,7.0,4368,2269
15,1,42.0,231.0,9.0,3766,2138
15,1,814.0,338.0,7.0,3553,2131
15,1,736.0,1290.0,5.0,3278,8514
15,1,1676.0,1316.0,7.0,3555,2203
15,1,850.0,1822.0,11.0,3264,3045
15,1,1144.0,363.0,10.0,3107,2466
15,1,594.0,824.0,5.0,3014,3029
15,1,1684.0,542.0,14.0,3426,4600
15,1,1703.0,1145.0,14.0,3168,2856
15,1,1412.0,760.0,6.0,3952,3315
15,1,400.0,1082.0,10.0,3862,2308
15,1,15.0,240.0,13.0,4201,10916
15,1,275.0,1614.0,13.0,3146,2242
15,1,1018.0,531.0,12.0,3687,2202
15,1,1383.0,985.0,10.0,4086,2354
15,1,730.0,1305.0,10.0,3670,11771
15,1,1715.0,358.0,5.0,3075,2333
15,1,222.0,1468.0,5.0,3581,2179
15,1,828.0,644.0,5.0,3619,2140
15,1,2.0,1005.0,8.0,3447,2451
15,1,476.0,985.0,11.0,3918,16036
15,1,1143.0,328.0,8.0,3439,2260
15,1,16.0,353.0,9.0,3672,2114
15,1,74.0,689.0,5.0,3438,2092
15,1,1864.0,1192.0,6.0,4158,3776
15,1,983.0,1544.0,4.0,3183,2363
15,1,167.0,1097.0,5.0,3197,3304
15,1,390.0,1827.0,6.0,3585,16593
15,1,438.0,1581.0,12.0,2969,13762
15,1,1454.0,795.0,6.0,3652,5607
15,1,448.0,1943.0,7.0,2723,2368
15,1,222.0,1859.0,5.0,3015,11433
15,1,1038.0,1040.0,10.0,3681,7004
15,1,1074.0,993.0,13.0,3375,2722
15,1,764.0,1156.0,14.0,3378,2953
15,1,1831.0,948.0,4.0,3815,2339
15,1,69.0,802.0,6.0,3735,2161
15,1,1689.0,458.0,14.0,3094,6995
15,1,284.0,1967.0,8.0,3365,20135
15,1,389.0,1582.0,12.0,4069,21168
15,1,492.0,1927.0,5.0,2993,2636
15,1,546.0,1064.0,4.0,3026,11018
15,1,1140.0,503.0,5.0,3458,8205
15,1,648.0,1555.0,6.0,3358,2899
15,1,528.0,1790.0,5.0,3367,17242
15,1,1050.0,1932.0,4.0,2956,2388
15,1,51.0,519.0,5.0,3305,2173
15,1,1660.0,520.0,12.0,3075,12339
15,1,1606.0,944.0,4.0,3371,3003
15,1,1711.0,520.0,14.0,3499,17389
15,1,1242.0,868.0,6.0,3982,13958
15,1,526.0,1047.0,15.0,3634,12662
15,1,1227.0,115.0,6.0,3225,19855
15,1,657.0,1757.0,7.0,3679,15888
15,1,1162.0,262.0,7.0,3974,2661
15,1,1345.0,874.0,14.0,3073,2505
15,1,1735.0,1366.0,12.0,3043,2182
15,1,168.0,1742.0,5.0,4097,22688
15,1,917.0,1663.0,5.0,3670,7636
15,1,11.0,436.0,7.0,3645,2068
15,1,1225.0,2035.0,5.0,3169,2400
15,1,463.0,1638.0,8.0,3822,6445
15,1,922.0,1130.0,4.0,3437,2520
15,1,1346.0,801.0,12.0,3217,2509
15,1,371.0,1541.0,12.0,3903,2372
15,1,1060.0,2033.0,5.0,3498,17984
15,1,1149.0,2047.0,8.0,3169,9790
15,1,1429.0,515.0,7.0,3480,36237
15,1,1819.0,1134.0,12.0,3563,14549
15,1,1084.0,866.0,14.0,3173,2327
15,1,924.0,1966.0,6.0,3191,2250
15,1,145.0,1614.0,7.0,3371,2189
15,1,663.0,790.0,5.0,3279,2286
15,1,1358.0,778.0,8.0,3673,2357
15,1,1886.0,1250.0,6.0,3178,2166
15,1,735.0,1030.0,6.0,3368,4500
15,1,757.0,1598.0,5.0,3520,8917
15,1,1471.0,827.0,11.0,3074,2857
15,1,357.0,1943.0,10.0,3273,2686
15,1,158.0,1015.0,5.0,3197,9025
15,1,1459.0,568.0,5.0,3073,4020
15,1,1099.0,451.0,6.0,3388,12604
15,1,391.0,1474.0,11.0,3987,2390
15,1,413.0,1748.0,7.0,3085,3323
15,1,960.0,200.0,6.0,3621,2187
15,1,1132.0,873.0,7.0,4020,2412
15,1,1942.0,1185.0,6.0,3466,2237
15,1,554.0,917.0,7.0,3999,29182
15,1,941.0,1547.0,5.0,3195,46929
15,1,1829.0,1199.0,5.0,3167,2483
15,1,1819.0,1458.0,13.0,3434,2209
15,1,445.0,1629.0,7.0,3859,7596
15,1,753.0,1291.0,6.0,3177,2852
15,1,1682.0,923.0,6.0,3359,2355
15,1,942.0,1046.0,6.0,4343,11486
15,1,128.0,378.0,5.0,2926,2132
15,1,946.0,1953.0,5.0,3904,2230
15,1,1789.0,1493.0,6.0,3362,2217
15,1,811.0,333.0,8.0,3386,2155
15,1,829.0,311.0,7.0,3526,2119
15,1,576.0,1971.0,5.0,3014,14795
15,1,86.0,414.0,6.0,3149,2121
15,1,450.0,1021.0,8.0,3379,2370
15,1,995.0,334.0,7.0,3828,2466
15,1,61.0,698.0,5.0,3035,2133
15,1,1346.0,773.0,6.0,3085,2564
15,1,84.0,1311.0,5.0,3489,2259
15,1,91.0,882.0,5.0,2811,2209
15,1,834.0,328.0,5.0,2983,2880
15,1,1569.0,584.0,5.0,3421,21512
15,1,238.0,1983.0,6.0,4097,6272
15,1,241.0,1948.0,6.0,3361,6326
15,1,1264.0,691.0,7.0,3610,2283
